date,ticker,id,Open,High,Low,Close,Volume,Adjusted,Error_message
03-11-2020,SIEGY,5,44.32,44.790001,43.75,44.529999,344900,44.529999,None
03-31-2020,MU,12,46.209999,47.689999,45.279999,45.310001,25234900,45.310001,None
03-02-2020,DD,17,33.290001,33.799999,32.099998,33.619999,6377800,33.619999,None
03-03-2020,KR,22,29.58,30.26,29.1,30.120001,17225200,30.120001,None
03-04-2020,URBN,27,13.62,13.94,12.9,13.17,1849000,13.17,None
03-05-2020,BRK-B,32,175,180.309998,174.229996,179.729996,7271900,179.729996,None
03-06-2020,BRK-B,38,178.589996,180.220001,175.440002,178.339996,6643700,178.339996,None
03-10-2020,FOXA,44,26.209999,27.110001,25.389999,25.49,4559900,25.49,None
03-13-2020,KR,49,26.209999,27.110001,25.389999,25.49,4559900,25.49,"Error in getSymbols.yahoo(Symbols = ""KR"", env = <environment>, verbose = FALSE,  : 
  Unable to import “KR”.
KR download failed after two attempts. Error message:
HTTP error 404.
"
03-16-2020,KR,54,31.200001,32.23,31.049999,31.33,13509400,31.33,None
03-16-2020,RF,59,11.01,11.07,10.38,10.67,11637000,10.67,None
03-17-2020,LYV,64,39.669998,42.419998,39.669998,41.959999,6017900,41.959999,None
03-17-2020,FHB,69,17.02,17.08,15.82,16.02,1588500,16.02,None
03-17-2020,WFC,74,32.110001,32.5,29.559999,30.18,64267100,29.578993,None
03-18-2020,KR,79,32.369999,32.490002,31.07,32.029999,16203200,32.029999,None
03-18-2020,CDLX,84,43.93,44.509998,41.720001,43.25,647900,43.25,None
03-19-2020,KR,89,32.049999,32.639999,31.84,31.950001,14498700,31.950001,None
03-20-2020,MSM,94,60.540001,61.130001,58.290001,58.849998,472100,58.849998,None
03-23-2020,BAC,99,22.57,23.129999,22.18,22.5,74446300,22.5,None
03-23-2020,RL,104,71.010002,72.360001,68.889999,69.580002,691800,69.580002,None
03-26-2020,NFLX,109,419.26001,438.410004,419.26001,426.700012,13952300,426.700012,None
03-27-2020,ORCL,114,52.41,53.049999,51.959999,53.009998,9404100,53.009998,None
03-27-2020,SBUX,119,75.75,76.029999,74.209999,75.580002,8460600,75.155281,None
